image,specimen_id,grit,Ra_um,Rz_um,is_outlier,outlier_Ra,outlier_Rz,cv_fold
P7_C1_G120_Recorte_Recorte_B_2.1.tiff,7,120,3.594649879598006,25.50724512000759,False,False,False,2
P7_C1_G120_Recorte_Recorte_B_2.2.tiff,7,120,3.237031895057995,24.55383827702054,False,False,False,2
P7_C1_G120_Recorte_Recorte_B_2.3.tiff,7,120,3.536504011777277,27.13388223260604,False,False,False,2
P7_C1_G120_Recorte_Recorte_B_2.4.tiff,7,120,3.372604334697872,23.76802248789145,False,False,False,2
P7_C1_G120_Recorte_Recorte_B_2.5.tiff,7,120,3.415875820432488,23.10747767794155,False,False,False,2
P7_C1_G120_Recorte_Recorte_B_2.6.tiff,7,120,3.616092433932556,25.6257460500463,False,False,False,2
P7_C1_G120_Recorte_Recorte_C_3.1.tiff,7,120,2.897814725853124,20.85943555276278,False,False,False,2
P7_C1_G120_Recorte_Recorte_C_3.2.tiff,7,120,2.81665605124253,22.92077256057328,False,False,False,2
P7_C1_G120_Recorte_Recorte_C_3.3.tiff,7,120,3.061613133413796,24.24779043778467,False,False,False,2
P7_C1_G120_Recorte_Recorte_C_3.4.tiff,7,120,2.953469330362025,19.7683232901863,False,False,False,2
P7_C1_G120_Recorte_Recorte_C_3.5.tiff,7,120,2.937825984722997,20.14256729814394,False,False,False,2
P7_C1_G120_Recorte_Recorte_C_3.6.tiff,7,120,3.014439388492618,22.86985988287228,False,False,False,2
P7_C1_G180_Recorte_Recorte_A1_1.1.tiff,7,180,2.523665760123517,20.65601072237052,False,False,False,2
P7_C1_G180_Recorte_Recorte_A1_1.2.tiff,7,180,3.243496284682607,29.68208289617556,False,False,False,2
P7_C1_G180_Recorte_Recorte_A1_1.3.tiff,7,180,2.8907246652499,23.52079222338996,False,False,False,2
P7_C1_G180_Recorte_Recorte_A1_1.4.tiff,7,180,2.788237446291215,23.26777896237589,False,False,False,2
P7_C1_G180_Recorte_Recorte_A1_1.5.tiff,7,180,2.818064604947614,22.86269318690657,False,False,False,2
P7_C1_G180_Recorte_Recorte_A1_1.6.tiff,7,180,2.555683415392636,20.23350423959527,False,False,False,2
P7_C1_G180_Recorte_Recorte_A2_1.1.tiff,7,180,2.523665760123517,20.65601072237052,False,False,False,2
P7_C1_G180_Recorte_Recorte_A2_1.2.tiff,7,180,3.243496284682607,29.68208289617556,False,False,False,2
P7_C1_G180_Recorte_Recorte_A2_1.3.tiff,7,180,2.8907246652499,23.52079222338996,False,False,False,2
P7_C1_G180_Recorte_Recorte_A2_1.4.tiff,7,180,2.788237446291215,23.26777896237589,False,False,False,2
P7_C1_G180_Recorte_Recorte_A2_1.5.tiff,7,180,2.818064604947614,22.86269318690657,False,False,False,2
P7_C1_G180_Recorte_Recorte_A2_1.6.tiff,7,180,2.555683415392636,20.23350423959527,False,False,False,2
P7_C1_G180_Recorte_Recorte_B_2.1.tiff,7,180,2.86450360422175,21.79248742698312,False,False,False,2
P7_C1_G180_Recorte_Recorte_B_2.2.tiff,7,180,2.461095053668275,17.40392570257779,False,False,False,2
P7_C1_G180_Recorte_Recorte_B_2.3.tiff,7,180,3.65295728796744,26.70468628672439,False,False,False,2
P7_C1_G180_Recorte_Recorte_B_2.4.tiff,7,180,3.309567943295582,27.95545476679121,False,False,False,2
P7_C1_G180_Recorte_Recorte_B_2.5.tiff,7,180,3.181896454609958,25.18236974494139,False,False,False,2
P7_C1_G180_Recorte_Recorte_B_2.6.tiff,7,180,3.259055873216552,25.67869658176516,False,False,False,2
P7_C1_G180_Recorte_Recorte_C_3.1.tiff,7,180,3.291605332021955,24.50333988867281,False,False,False,2
P7_C1_G180_Recorte_Recorte_C_3.2.tiff,7,180,2.917121363556737,23.525603579077,False,False,False,2
P7_C1_G180_Recorte_Recorte_C_3.3.tiff,7,180,2.82066584979766,26.29901096729142,False,False,False,2
P7_C1_G180_Recorte_Recorte_C_3.4.tiff,7,180,3.19844473458383,24.36132154672146,False,False,False,2
P7_C1_G180_Recorte_Recorte_C_3.5.tiff,7,180,3.471225025213506,27.07446078635069,False,False,False,2
P7_C1_G180_Recorte_Recorte_C_3.6.tiff,7,180,2.759228055659046,22.07057196644674,False,False,False,2
P7_C1_G40_Recorte_Recorte_A1_1.1.tiff,7,40,4.918765331923248,33.68195472387255,False,False,False,2
P7_C1_G40_Recorte_Recorte_A1_1.2.tiff,7,40,6.057548301731551,36.91416198576478,False,False,False,2
P7_C1_G40_Recorte_Recorte_A1_1.3.tiff,7,40,5.966118698704551,40.80722835140072,False,False,False,2
P7_C1_G40_Recorte_Recorte_A1_1.4.tiff,7,40,5.026200715109931,34.94221309355268,False,False,False,2
P7_C1_G40_Recorte_Recorte_A1_1.5.tiff,7,40,5.535744120692786,37.36293701570976,False,False,False,2
P7_C1_G40_Recorte_Recorte_A1_1.6.tiff,7,40,6.119158824361905,41.41489983447494,False,False,False,2
P7_C1_G40_Recorte_Recorte_A2_1.1.tiff,7,40,4.918765331923248,33.68195472387255,False,False,False,2
P7_C1_G40_Recorte_Recorte_A2_1.2.tiff,7,40,6.057548301731551,36.91416198576478,False,False,False,2
P7_C1_G40_Recorte_Recorte_A2_1.3.tiff,7,40,5.966118698704551,40.80722835140072,False,False,False,2
P7_C1_G40_Recorte_Recorte_A2_1.4.tiff,7,40,5.026200715109931,34.94221309355268,False,False,False,2
P7_C1_G40_Recorte_Recorte_A2_1.5.tiff,7,40,5.535744120692786,37.36293701570976,False,False,False,2
P7_C1_G40_Recorte_Recorte_A2_1.6.tiff,7,40,6.119158824361905,41.41489983447494,False,False,False,2
P7_C1_G40_Recorte_Recorte_B_2.1.tiff,7,40,6.02257472569082,34.52476143797097,False,False,False,2
P7_C1_G40_Recorte_Recorte_B_2.2.tiff,7,40,5.297364423738553,32.05282302757039,False,False,False,2
P7_C1_G40_Recorte_Recorte_B_2.3.tiff,7,40,6.203609622411136,46.85453920711311,False,False,False,2
P7_C1_G40_Recorte_Recorte_B_2.4.tiff,7,40,5.980307967588483,37.55383692549089,False,False,False,2
P7_C1_G40_Recorte_Recorte_B_2.5.tiff,7,40,6.568462787037388,41.42899032963466,False,False,False,2
P7_C1_G40_Recorte_Recorte_B_2.6.tiff,7,40,5.991593282726551,40.44782969282831,False,False,False,2
P7_C1_G40_Recorte_Recorte_C_3.1.tiff,7,40,5.700342394618676,34.98201784931129,False,False,False,2
P7_C1_G40_Recorte_Recorte_C_3.2.tiff,7,40,7.310276147636801,48.92786841454949,False,False,False,2
P7_C1_G40_Recorte_Recorte_C_3.3.tiff,7,40,6.87011123397246,45.35909840091976,False,False,False,2
P7_C1_G40_Recorte_Recorte_C_3.4.tiff,7,40,6.732797252566309,40.97093476445344,False,False,False,2
P7_C1_G40_Recorte_Recorte_C_3.5.tiff,7,40,6.203620590838742,36.54937223908669,False,False,False,2
P7_C1_G40_Recorte_Recorte_C_3.6.tiff,7,40,6.779514991790858,37.40797801599411,False,False,False,2
P7_C1_G80_Recorte_Recorte_A1_1.2.tiff,7,80,4.540765932866658,33.16643134959133,False,False,False,2
P7_C1_G80_Recorte_Recorte_A1_1.3.tiff,7,80,4.183361679475852,31.51758495623093,False,False,False,2
P7_C1_G80_Recorte_Recorte_A1_1.4.tiff,7,80,3.943179801348723,28.04521076936856,False,False,False,2
P7_C1_G80_Recorte_Recorte_A1_1.5.tiff,7,80,4.710103597749906,33.68766700697172,False,False,False,2
P7_C1_G80_Recorte_Recorte_A1_1.6.tiff,7,80,4.88102444617721,33.05149919671246,False,False,False,2
P7_C1_G80_Recorte_Recorte_A2_1.2.tiff,7,80,4.540765932866658,33.16643134959133,False,False,False,2
P7_C1_G80_Recorte_Recorte_A2_1.3.tiff,7,80,4.183361679475852,31.51758495623093,False,False,False,2
P7_C1_G80_Recorte_Recorte_A2_1.4.tiff,7,80,3.943179801348723,28.04521076936856,False,False,False,2
P7_C1_G80_Recorte_Recorte_A2_1.5.tiff,7,80,4.710103597749906,33.68766700697172,False,False,False,2
P7_C1_G80_Recorte_Recorte_A2_1.6.tiff,7,80,4.88102444617721,33.05149919671246,False,False,False,2
P7_C1_G80_Recorte_Recorte_B_2.1.tiff,7,80,4.69087509514115,32.67942393289896,False,False,False,2
P7_C1_G80_Recorte_Recorte_B_2.2.tiff,7,80,4.528692593272411,33.40836685184895,False,False,False,2
P7_C1_G80_Recorte_Recorte_B_2.3.tiff,7,80,4.132969129532214,28.17719957773154,False,False,False,2
P7_C1_G80_Recorte_Recorte_B_2.4.tiff,7,80,4.018069968486571,26.06142907612496,False,False,False,2
P7_C1_G80_Recorte_Recorte_B_2.5.tiff,7,80,4.040355829503574,28.33584086702201,False,False,False,2
P7_C1_G80_Recorte_Recorte_B_2.6.tiff,7,80,4.674265610429499,35.66649734887523,False,False,False,2
P7_C1_G80_Recorte_Recorte_C_3.1.tiff,7,80,4.848130108421227,32.97690772401219,False,False,False,2
P7_C1_G80_Recorte_Recorte_C_3.2.tiff,7,80,5.223804309185061,38.23169166776141,False,False,False,2
P7_C1_G80_Recorte_Recorte_C_3.3.tiff,7,80,5.116547101187378,39.11550743890721,False,False,False,2
P7_C1_G80_Recorte_Recorte_C_3.4.tiff,7,80,5.222855609485749,36.15964437429087,False,False,False,2
P7_C1_G80_Recorte_Recorte_C_3.5.tiff,7,80,4.728019323355169,33.68151080337975,False,False,False,2
P7_C1_G80_Recorte_Recorte_C_3.6.tiff,7,80,4.593279373597056,32.34023418443567,False,False,False,2
P7_C2_G120_Recorte_Recorte_A1_1.1.tiff,7,120,2.569234473973529,20.09031897664124,False,False,False,2
P7_C2_G120_Recorte_Recorte_A1_1.2.tiff,7,120,3.036154051147778,21.77466553473891,False,False,False,2
P7_C2_G120_Recorte_Recorte_A1_1.3.tiff,7,120,3.375092456918308,22.83937973349345,False,False,False,2
P7_C2_G120_Recorte_Recorte_A1_1.4.tiff,7,120,3.052052421844492,22.07015135235207,False,False,False,2
P7_C2_G120_Recorte_Recorte_A1_1.5.tiff,7,120,3.16626748467976,22.37421510862041,False,False,False,2
P7_C2_G120_Recorte_Recorte_A1_1.6.tiff,7,120,2.998199001102992,21.3554704390992,False,False,False,2
P7_C2_G120_Recorte_Recorte_A2_1.1.tiff,7,120,2.569234473973529,20.09031897664124,False,False,False,2
P7_C2_G120_Recorte_Recorte_A2_1.2.tiff,7,120,3.036154051147778,21.77466553473891,False,False,False,2
P7_C2_G120_Recorte_Recorte_A2_1.3.tiff,7,120,3.375092456918308,22.83937973349345,False,False,False,2
P7_C2_G120_Recorte_Recorte_A2_1.4.tiff,7,120,3.052052421844492,22.07015135235207,False,False,False,2
P7_C2_G120_Recorte_Recorte_A2_1.5.tiff,7,120,3.16626748467976,22.37421510862041,False,False,False,2
P7_C2_G120_Recorte_Recorte_A2_1.6.tiff,7,120,2.998199001102992,21.3554704390992,False,False,False,2
P7_C2_G120_Recorte_Recorte_B_2.1.tiff,7,120,3.131169593735927,25.99343882029155,False,False,False,2
P7_C2_G120_Recorte_Recorte_B_2.2.tiff,7,120,2.845912784049892,20.24542050447727,False,False,False,2
P7_C2_G120_Recorte_Recorte_B_2.3.tiff,7,120,3.18812265663981,22.5503357988377,False,False,False,2
P7_C2_G120_Recorte_Recorte_B_2.4.tiff,7,120,2.882391582749012,23.47656282551759,False,False,False,2
P7_C2_G120_Recorte_Recorte_B_2.5.tiff,7,120,3.019536286521201,20.97315229262697,False,False,False,2
P7_C2_G120_Recorte_Recorte_B_2.6.tiff,7,120,3.111622876778416,23.38807328814174,False,False,False,2
P7_C2_G120_Recorte_Recorte_C_3.1.tiff,7,120,2.845916663342064,24.8761578900311,False,False,False,2
P7_C2_G120_Recorte_Recorte_C_3.2.tiff,7,120,2.633548859955661,18.95843045165692,False,False,False,2
P7_C2_G120_Recorte_Recorte_C_3.3.tiff,7,120,3.067403717873957,23.52840210520936,False,False,False,2
P7_C2_G120_Recorte_Recorte_C_3.4.tiff,7,120,2.643443784798565,19.74090391207875,False,False,False,2
P7_C2_G120_Recorte_Recorte_C_3.5.tiff,7,120,2.571128566654134,20.79123555145891,False,False,False,2
P7_C2_G120_Recorte_Recorte_C_3.6.tiff,7,120,2.69242828425881,21.16613338448715,False,False,False,2
P7_C2_G180_Recorte_Recorte_A1_1.1.tiff,7,180,2.381159757481836,20.17327495647412,False,False,False,2
P7_C2_G180_Recorte_Recorte_A1_1.2.tiff,7,180,2.846338700848264,23.4861258793823,False,False,False,2
P7_C2_G180_Recorte_Recorte_A1_1.3.tiff,7,180,2.696933598947907,21.95993096476217,False,False,False,2
P7_C2_G180_Recorte_Recorte_A1_1.4.tiff,7,180,2.423003159506822,21.2959265915331,False,False,False,2
P7_C2_G180_Recorte_Recorte_A1_1.5.tiff,7,180,2.770629436913291,22.81360081204154,False,False,False,2
P7_C2_G180_Recorte_Recorte_A1_1.6.tiff,7,180,2.923007928702227,23.65300505483818,False,False,False,2
P7_C2_G180_Recorte_Recorte_A2_1.1.tiff,7,180,2.381159757481836,20.17327495647412,False,False,False,2
P7_C2_G180_Recorte_Recorte_A2_1.2.tiff,7,180,2.846338700848264,23.4861258793823,False,False,False,2
P7_C2_G180_Recorte_Recorte_A2_1.3.tiff,7,180,2.696933598947907,21.95993096476217,False,False,False,2
P7_C2_G180_Recorte_Recorte_A2_1.4.tiff,7,180,2.423003159506822,21.2959265915331,False,False,False,2
P7_C2_G180_Recorte_Recorte_A2_1.5.tiff,7,180,2.770629436913291,22.81360081204154,False,False,False,2
P7_C2_G180_Recorte_Recorte_A2_1.6.tiff,7,180,2.923007928702227,23.65300505483818,False,False,False,2
P7_C2_G180_Recorte_Recorte_B_2.1.tiff,7,180,2.723243543117335,21.00050894450037,False,False,False,2
P7_C2_G180_Recorte_Recorte_B_2.2.tiff,7,180,2.449666371076241,20.34208615478201,False,False,False,2
P7_C2_G180_Recorte_Recorte_B_2.3.tiff,7,180,2.498895183234402,22.29158576908724,False,False,False,2
P7_C2_G180_Recorte_Recorte_B_2.4.tiff,7,180,2.23657095861327,17.95629319201311,False,False,False,2
P7_C2_G180_Recorte_Recorte_B_2.5.tiff,7,180,2.646918801866925,24.52623318679941,False,False,False,2
P7_C2_G180_Recorte_Recorte_B_2.6.tiff,7,180,2.416888678855938,18.12745059639726,False,False,False,2
P7_C2_G180_Recorte_Recorte_C_3.1.tiff,7,180,3.104483521514368,25.18835026770486,False,False,False,2
P7_C2_G180_Recorte_Recorte_C_3.2.tiff,7,180,2.961180753134308,25.4198161976913,False,False,False,2
P7_C2_G180_Recorte_Recorte_C_3.3.tiff,7,180,3.40712587060434,28.26866998958355,False,False,False,2
P7_C2_G180_Recorte_Recorte_C_3.4.tiff,7,180,2.919582633140322,24.54437303034661,False,False,False,2
P7_C2_G180_Recorte_Recorte_C_3.5.tiff,7,180,2.885100545567723,23.56688831632566,False,False,False,2
P7_C2_G180_Recorte_Recorte_C_3.6.tiff,7,180,2.975423792991549,27.6021964324164,False,False,False,2
P7_C2_G40_Recorte_Recorte_A1_1.1.tiff,7,40,5.76561603362835,36.51266195453093,False,False,False,2
P7_C2_G40_Recorte_Recorte_A1_1.2.tiff,7,40,5.872090397226891,36.89322795268713,False,False,False,2
P7_C2_G40_Recorte_Recorte_A1_1.3.tiff,7,40,6.96476895119373,46.57976906566934,False,False,False,2
P7_C2_G40_Recorte_Recorte_A1_1.4.tiff,7,40,6.073589396723295,40.47780057977785,False,False,False,2
P7_C2_G40_Recorte_Recorte_A1_1.5.tiff,7,40,5.795798131069105,34.57149719096602,False,False,False,2
P7_C2_G40_Recorte_Recorte_A1_1.6.tiff,7,40,6.579872359196307,41.23607094942118,False,False,False,2
P7_C2_G40_Recorte_Recorte_A2_1.1.tiff,7,40,5.76561603362835,36.51266195453093,False,False,False,2
P7_C2_G40_Recorte_Recorte_A2_1.2.tiff,7,40,5.872090397226891,36.89322795268713,False,False,False,2
P7_C2_G40_Recorte_Recorte_A2_1.3.tiff,7,40,6.96476895119373,46.57976906566934,False,False,False,2
P7_C2_G40_Recorte_Recorte_A2_1.4.tiff,7,40,6.073589396723295,40.47780057977785,False,False,False,2
P7_C2_G40_Recorte_Recorte_A2_1.5.tiff,7,40,5.795798131069105,34.57149719096602,False,False,False,2
P7_C2_G40_Recorte_Recorte_A2_1.6.tiff,7,40,6.579872359196307,41.23607094942118,False,False,False,2
P7_C2_G40_Recorte_Recorte_B_2.1.tiff,7,40,5.07171180769807,32.82513262059031,False,False,False,2
P7_C2_G40_Recorte_Recorte_B_2.2.tiff,7,40,5.687802346272449,37.81099907045584,False,False,False,2
P7_C2_G40_Recorte_Recorte_B_2.3.tiff,7,40,5.804349121192075,38.64190517849769,False,False,False,2
P7_C2_G40_Recorte_Recorte_B_2.4.tiff,7,40,5.347778754502245,34.00062286482055,False,False,False,2
P7_C2_G40_Recorte_Recorte_B_2.5.tiff,7,40,4.985101642923877,30.47497332282325,False,False,False,2
P7_C2_G40_Recorte_Recorte_B_2.6.tiff,7,40,5.712483083421816,34.64774028629348,False,False,False,2
P7_C2_G40_Recorte_Recorte_C_3.1.tiff,7,40,5.77938216544374,39.05058767574862,False,False,False,2
P7_C2_G40_Recorte_Recorte_C_3.2.tiff,7,40,6.52614312239327,40.22866161200681,False,False,False,2
P7_C2_G40_Recorte_Recorte_C_3.3.tiff,7,40,6.876636371050289,41.07475133073066,False,False,False,2
P7_C2_G40_Recorte_Recorte_C_3.4.tiff,7,40,6.409817829836092,40.44314789968288,False,False,False,2
P7_C2_G40_Recorte_Recorte_C_3.5.tiff,7,40,6.522517427968655,39.63965666951301,False,False,False,2
P7_C2_G40_Recorte_Recorte_C_3.6.tiff,7,40,6.265697226335756,39.66566714273826,False,False,False,2
P7_C2_G80_Recorte_Recorte_A1_1.1.tiff,7,80,4.369834197834259,29.57064928648,False,False,False,2
P7_C2_G80_Recorte_Recorte_A1_1.2.tiff,7,80,3.983972349048777,26.046939260408,False,False,False,2
P7_C2_G80_Recorte_Recorte_A1_1.3.tiff,7,80,4.378334900730191,29.93678618374191,False,False,False,2
P7_C2_G80_Recorte_Recorte_A1_1.4.tiff,7,80,4.566636339112027,32.56187961485901,False,False,False,2
P7_C2_G80_Recorte_Recorte_A1_1.5.tiff,7,80,4.528620601484767,30.3152111585505,False,False,False,2
P7_C2_G80_Recorte_Recorte_A1_1.6.tiff,7,80,4.174417129259224,30.15194011550685,False,False,False,2
P7_C2_G80_Recorte_Recorte_A2_1.1.tiff,7,80,4.369834197834259,29.57064928648,False,False,False,2
P7_C2_G80_Recorte_Recorte_A2_1.2.tiff,7,80,3.983972349048777,26.046939260408,False,False,False,2
P7_C2_G80_Recorte_Recorte_A2_1.3.tiff,7,80,4.378334900730191,29.93678618374191,False,False,False,2
P7_C2_G80_Recorte_Recorte_A2_1.4.tiff,7,80,4.566636339112027,32.56187961485901,False,False,False,2
P7_C2_G80_Recorte_Recorte_A2_1.5.tiff,7,80,4.528620601484767,30.3152111585505,False,False,False,2
P7_C2_G80_Recorte_Recorte_A2_1.6.tiff,7,80,4.174417129259224,30.15194011550685,False,False,False,2
P7_C2_G80_Recorte_Recorte_B_2.1.tiff,7,80,4.503604029746339,31.27783174059634,False,False,False,2
P7_C2_G80_Recorte_Recorte_B_2.2.tiff,7,80,4.426240802037131,32.05431339858434,False,False,False,2
P7_C2_G80_Recorte_Recorte_B_2.3.tiff,7,80,5.043097851450952,34.28978331871827,False,False,False,2
P7_C2_G80_Recorte_Recorte_B_2.4.tiff,7,80,4.294709377050428,30.01809559652784,False,False,False,2
P7_C2_G80_Recorte_Recorte_B_2.5.tiff,7,80,4.479494151392655,32.31110693399063,False,False,False,2
P7_C2_G80_Recorte_Recorte_B_2.6.tiff,7,80,4.631291258932054,33.54804311897517,False,False,False,2
P7_C2_G80_Recorte_Recorte_C_3.1.tiff,7,80,5.280447606612026,33.3100500330041,False,False,False,2
P7_C2_G80_Recorte_Recorte_C_3.2.tiff,7,80,4.905173621579686,34.28766879201778,False,False,False,2
P7_C2_G80_Recorte_Recorte_C_3.3.tiff,7,80,4.5178485955386,31.77425107670917,False,False,False,2
P7_C2_G80_Recorte_Recorte_C_3.4.tiff,7,80,5.972862288029027,40.35005712063587,False,False,False,2
P7_C2_G80_Recorte_Recorte_C_3.5.tiff,7,80,5.159239898474681,35.08832003945876,False,False,False,2
P7_C2_G80_Recorte_Recorte_C_3.6.tiff,7,80,5.606555652750953,39.41780953148506,False,False,False,2
P8_C1_G120_Recorte_Recorte_A1_1.1.tiff,8,120,3.135556031442968,25.23965805261133,False,False,False,1
P8_C1_G120_Recorte_Recorte_A1_1.2.tiff,8,120,2.990910227470243,22.84495353446504,False,False,False,1
P8_C1_G120_Recorte_Recorte_A1_1.3.tiff,8,120,2.988287042056981,21.56531124573392,False,False,False,1
P8_C1_G120_Recorte_Recorte_A1_1.4.tiff,8,120,2.391302543685595,18.97050278096514,False,False,False,1
P8_C1_G120_Recorte_Recorte_A1_1.5.tiff,8,120,2.732482374179344,20.09930818070674,False,False,False,1
P8_C1_G120_Recorte_Recorte_A1_1.6.tiff,8,120,2.999615694993849,23.64614285856513,False,False,False,1
P8_C1_G120_Recorte_Recorte_A2_1.1.tiff,8,120,3.135556031442968,25.23965805261133,False,False,False,1
P8_C1_G120_Recorte_Recorte_A2_1.2.tiff,8,120,2.990910227470243,22.84495353446504,False,False,False,1
P8_C1_G120_Recorte_Recorte_A2_1.3.tiff,8,120,2.988287042056981,21.56531124573392,False,False,False,1
P8_C1_G120_Recorte_Recorte_A2_1.4.tiff,8,120,2.391302543685595,18.97050278096514,False,False,False,1
P8_C1_G120_Recorte_Recorte_A2_1.5.tiff,8,120,2.732482374179344,20.09930818070674,False,False,False,1
P8_C1_G120_Recorte_Recorte_A2_1.6.tiff,8,120,2.999615694993849,23.64614285856513,False,False,False,1
P8_C1_G120_Recorte_Recorte_B_2.1.tiff,8,120,3.187649226049769,25.74043510992867,False,False,False,1
P8_C1_G120_Recorte_Recorte_B_2.2.tiff,8,120,2.740703297704637,22.46451167583579,False,False,False,1
P8_C1_G120_Recorte_Recorte_B_2.3.tiff,8,120,2.611399527276802,20.80896768138483,False,False,False,1
P8_C1_G120_Recorte_Recorte_B_2.4.tiff,8,120,2.732484402117998,19.78405327088067,False,False,False,1
P8_C1_G120_Recorte_Recorte_B_2.5.tiff,8,120,2.708181874818797,19.58345956869044,False,False,False,1
P8_C1_G120_Recorte_Recorte_B_2.6.tiff,8,120,2.98085389225738,23.57577713196634,False,False,False,1
P8_C1_G120_Recorte_Recorte_C_3.1.tiff,8,120,3.441360825042032,23.16432608149775,False,False,False,1
P8_C1_G120_Recorte_Recorte_C_3.2.tiff,8,120,2.651118564509145,20.99643949427379,False,False,False,1
P8_C1_G120_Recorte_Recorte_C_3.3.tiff,8,120,2.906328966717927,20.77090061557245,False,False,False,1
P8_C1_G120_Recorte_Recorte_C_3.4.tiff,8,120,2.532563663778266,16.81761694068595,False,False,False,1
P8_C1_G120_Recorte_Recorte_C_3.5.tiff,8,120,2.762623031606931,19.02320422304205,False,False,False,1
P8_C1_G120_Recorte_Recorte_C_3.6.tiff,8,120,2.916525345065407,23.4275761359239,False,False,False,1
P8_C1_G180_Recorte_Recorte_A1_1.1.tiff,8,180,3.244333639985712,25.46056780793633,False,False,False,1
P8_C1_G180_Recorte_Recorte_A1_1.2.tiff,8,180,2.749401745884983,22.63042871791841,False,False,False,1
P8_C1_G180_Recorte_Recorte_A1_1.3.tiff,8,180,2.810091379794843,22.55537900010262,False,False,False,1
P8_C1_G180_Recorte_Recorte_A1_1.4.tiff,8,180,2.56852974699125,20.96774084483237,False,False,False,1
P8_C1_G180_Recorte_Recorte_A1_1.5.tiff,8,180,2.501796999302993,19.03354179466227,False,False,False,1
P8_C1_G180_Recorte_Recorte_A1_1.6.tiff,8,180,3.221552780708397,25.68060401256188,False,False,False,1
P8_C1_G180_Recorte_Recorte_A2_1.1.tiff,8,180,3.244333639985712,25.46056780793633,False,False,False,1
P8_C1_G180_Recorte_Recorte_A2_1.2.tiff,8,180,2.749401745884983,22.63042871791841,False,False,False,1
P8_C1_G180_Recorte_Recorte_A2_1.3.tiff,8,180,2.810091379794843,22.55537900010262,False,False,False,1
P8_C1_G180_Recorte_Recorte_A2_1.4.tiff,8,180,2.56852974699125,20.96774084483237,False,False,False,1
P8_C1_G180_Recorte_Recorte_A2_1.5.tiff,8,180,2.501796999302993,19.03354179466227,False,False,False,1
P8_C1_G180_Recorte_Recorte_A2_1.6.tiff,8,180,3.221552780708397,25.68060401256188,False,False,False,1
P8_C1_G180_Recorte_Recorte_B_2.1.tiff,8,180,3.295775036168727,23.53603715877689,False,False,False,1
P8_C1_G180_Recorte_Recorte_B_2.2.tiff,8,180,2.502617795805016,18.48167952477098,False,False,False,1
P8_C1_G180_Recorte_Recorte_B_2.3.tiff,8,180,2.741481085470902,23.68464199144027,False,False,False,1
P8_C1_G180_Recorte_Recorte_B_2.4.tiff,8,180,3.130719097681347,27.01438315720626,False,False,False,1
P8_C1_G180_Recorte_Recorte_B_2.5.tiff,8,180,3.71053484680156,29.61607062389947,False,False,False,1
P8_C1_G180_Recorte_Recorte_B_2.6.tiff,8,180,3.90339225906852,28.80316207424972,False,False,False,1
P8_C1_G180_Recorte_Recorte_C_3.1.tiff,8,180,2.475059133331879,20.570226744149,False,False,False,1
P8_C1_G180_Recorte_Recorte_C_3.2.tiff,8,180,2.353927834328959,20.53491456443288,False,False,False,1
P8_C1_G180_Recorte_Recorte_C_3.3.tiff,8,180,2.542233891102934,22.20064475488451,False,False,False,1
P8_C1_G180_Recorte_Recorte_C_3.4.tiff,8,180,1.800526137026356,15.28775795547087,False,False,False,1
P8_C1_G180_Recorte_Recorte_C_3.5.tiff,8,180,2.466829599539693,21.17186223255271,False,False,False,1
P8_C1_G180_Recorte_Recorte_C_3.6.tiff,8,180,2.891948500417553,21.636191947328,False,False,False,1
P8_C1_G40_Recorte_Recorte_A1_1.1.tiff,8,40,9.527016182391806,58.57144257011372,False,False,False,1
P8_C1_G40_Recorte_Recorte_A1_1.2.tiff,8,40,9.103076857537262,57.97362665651318,False,False,False,1
P8_C1_G40_Recorte_Recorte_A1_1.3.tiff,8,40,9.833844889278488,57.36587916245759,False,False,False,1
P8_C1_G40_Recorte_Recorte_A1_1.4.tiff,8,40,7.823222674515242,44.4928005107998,False,False,False,1
P8_C1_G40_Recorte_Recorte_A1_1.5.tiff,8,40,8.932631649590434,55.45434834500122,False,False,False,1
P8_C1_G40_Recorte_Recorte_A1_1.6.tiff,8,40,8.788847407887873,53.85376846338698,False,False,False,1
P8_C1_G40_Recorte_Recorte_A2_1.1.tiff,8,40,9.527016182391806,58.57144257011372,False,False,False,1
P8_C1_G40_Recorte_Recorte_A2_1.2.tiff,8,40,9.103076857537262,57.97362665651318,False,False,False,1
P8_C1_G40_Recorte_Recorte_A2_1.3.tiff,8,40,9.833844889278488,57.36587916245759,False,False,False,1
P8_C1_G40_Recorte_Recorte_A2_1.4.tiff,8,40,7.823222674515242,44.4928005107998,False,False,False,1
P8_C1_G40_Recorte_Recorte_A2_1.5.tiff,8,40,8.932631649590434,55.45434834500122,False,False,False,1
P8_C1_G40_Recorte_Recorte_A2_1.6.tiff,8,40,8.788847407887873,53.85376846338698,False,False,False,1
P8_C1_G40_Recorte_Recorte_B_2.1.tiff,8,40,7.153491944291359,45.39852831810657,False,False,False,1
P8_C1_G40_Recorte_Recorte_B_2.2.tiff,8,40,7.448032415355827,46.68763030773678,False,False,False,1
P8_C1_G40_Recorte_Recorte_B_2.3.tiff,8,40,7.94109665145473,48.18142940367078,False,False,False,1
P8_C1_G40_Recorte_Recorte_B_2.4.tiff,8,40,6.374449605044663,42.05632360224985,False,False,False,1
